"agency_cd.x","site_no.x","Date","X_00060_00003.x","X_00060_00003_cd.x","agency_cd.y","site_no.y","X_00060_00003.y","X_00060_00003_cd.y"
"USGS","02086849",2015-04-20,164,"A","USGS","0208675010",34.2,"A"
"USGS","02086849",2015-04-21,129,"A","USGS","0208675010",29.3,"A"
"USGS","02086849",2015-04-22,33.6,"A","USGS","0208675010",4.43,"A"
"USGS","02086849",2015-04-23,24.8,"A","USGS","0208675010",2.64,"A"
"USGS","02086849",2015-04-24,22.5,"A","USGS","0208675010",1.77,"A"
"USGS","02086849",2015-04-25,27.4,"A","USGS","0208675010",4.08,"A"
"USGS","02086849",2015-04-26,26.3,"A","USGS","0208675010",3.81,"A"
"USGS","02086849",2015-04-27,19.5,"A","USGS","0208675010",1.99,"A"
"USGS","02086849",2015-04-28,17.1,"A","USGS","0208675010",1.57,"A"
"USGS","02086849",2015-04-29,15.7,"A","USGS","0208675010",1.37,"A"
"USGS","02086849",2015-04-30,90.4,"A","USGS","0208675010",42,"A"
"USGS","02086849",2015-05-01,106,"A","USGS","0208675010",12.2,"A"
"USGS","02086849",2015-05-02,44,"A","USGS","0208675010",4.33,"A"
"USGS","02086849",2015-05-03,27.8,"A","USGS","0208675010",2.22,"A"
"USGS","02086849",2015-05-04,21,"A","USGS","0208675010",1.49,"A"
"USGS","02086849",2015-05-05,17.7,"A","USGS","0208675010",0.89,"A"
"USGS","02086849",2015-05-06,17,"A","USGS","0208675010",0.69,"A"
"USGS","02086849",2015-05-07,17,"A","USGS","0208675010",0.54,"A"
"USGS","02086849",2015-05-08,16.5,"A","USGS","0208675010",0.52,"A"
"USGS","02086849",2015-05-09,16.5,"A","USGS","0208675010",0.5,"A"
"USGS","02086849",2015-05-10,18.3,"A","USGS","0208675010",0.87,"A"
"USGS","02086849",2015-05-11,20.3,"A","USGS","0208675010",2.12,"A"
"USGS","02086849",2015-05-12,16.4,"A","USGS","0208675010",0.78,"A"
"USGS","02086849",2015-05-13,15,"A","USGS","0208675010",0.56,"A"
"USGS","02086849",2015-05-14,14.3,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2015-05-15,14.2,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2015-05-16,14.6,"A","USGS","0208675010",0.46,"A"
"USGS","02086849",2015-05-17,14.2,"A","USGS","0208675010",0.48,"A"
"USGS","02086849",2015-05-18,13.8,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2015-05-19,16,"A","USGS","0208675010",0.81,"A"
"USGS","02086849",2015-05-20,17.7,"A","USGS","0208675010",0.92,"A"
"USGS","02086849",2015-05-21,29.5,"A","USGS","0208675010",4.51,"A"
"USGS","02086849",2015-05-22,17.2,"A","USGS","0208675010",1.24,"A"
"USGS","02086849",2015-05-23,13.6,"A","USGS","0208675010",0.51,"A"
"USGS","02086849",2015-05-24,12.6,"A","USGS","0208675010",0.4,"A"
"USGS","02086849",2015-05-25,12.9,"A","USGS","0208675010",0.34,"A"
"USGS","02086849",2015-05-26,13.2,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2015-05-27,14.3,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2015-05-28,19.1,"A","USGS","0208675010",0.45,"A"
"USGS","02086849",2015-05-29,14.3,"A","USGS","0208675010",0.52,"A"
"USGS","02086849",2015-05-30,13.7,"A","USGS","0208675010",0.26,"A"
"USGS","02086849",2015-05-31,13.3,"A","USGS","0208675010",0.23,"A"
"USGS","02086849",2015-06-01,13.7,"A","USGS","0208675010",0.22,"A"
"USGS","02086849",2015-06-02,13.9,"A","USGS","0208675010",0.23,"A"
"USGS","02086849",2015-06-03,14,"A","USGS","0208675010",0.47,"A"
"USGS","02086849",2015-06-04,14,"A","USGS","0208675010",0.52,"A"
"USGS","02086849",2015-06-05,13.3,"A","USGS","0208675010",0.32,"A"
"USGS","02086849",2015-06-06,12.5,"A","USGS","0208675010",0.25,"A"
"USGS","02086849",2015-06-07,11.7,"A","USGS","0208675010",0.18,"A"
"USGS","02086849",2015-06-08,11.6,"A","USGS","0208675010",0.16,"A"
"USGS","02086849",2015-06-09,34.1,"A","USGS","0208675010",4.75,"A"
"USGS","02086849",2015-06-10,13.6,"A","USGS","0208675010",0.52,"A"
"USGS","02086849",2015-06-11,12.2,"A","USGS","0208675010",0.24,"A"
"USGS","02086849",2015-06-12,12,"A","USGS","0208675010",0.18,"A"
"USGS","02086849",2015-06-13,12.3,"A","USGS","0208675010",0.23,"A"
"USGS","02086849",2015-06-14,11.7,"A","USGS","0208675010",0.21,"A"
"USGS","02086849",2015-06-15,11.5,"A","USGS","0208675010",0.15,"A"
"USGS","02086849",2015-06-16,11.8,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2015-06-17,12.1,"A","USGS","0208675010",0.19,"A"
"USGS","02086849",2015-06-18,22.5,"A","USGS","0208675010",22,"A"
"USGS","02086849",2015-06-19,156,"A","USGS","0208675010",32.3,"A"
"USGS","02086849",2015-06-20,18.2,"A","USGS","0208675010",1.18,"A"
"USGS","02086849",2015-06-21,15.3,"A","USGS","0208675010",0.54,"A"
"USGS","02086849",2015-06-22,15,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2015-06-23,12.7,"A","USGS","0208675010",0.25,"A"
"USGS","02086849",2015-06-24,13.2,"A","USGS","0208675010",0.21,"A"
"USGS","02086849",2015-06-25,28.4,"A","USGS","0208675010",12.8,"A"
"USGS","02086849",2015-06-26,39.7,"A","USGS","0208675010",4.95,"A"
"USGS","02086849",2015-06-27,69.2,"A","USGS","0208675010",16.5,"A"
"USGS","02086849",2015-06-28,22.7,"A","USGS","0208675010",1.89,"A"
"USGS","02086849",2015-06-29,14.3,"A","USGS","0208675010",0.59,"A"
"USGS","02086849",2015-06-30,13.7,"A","USGS","0208675010",2.27,"A"
"USGS","02086849",2015-07-01,24.8,"A","USGS","0208675010",4.05,"A"
"USGS","02086849",2015-07-02,14.9,"A","USGS","0208675010",1.31,"A"
"USGS","02086849",2015-07-03,76.8,"A","USGS","0208675010",16.1,"A"
"USGS","02086849",2015-07-04,28.1,"A","USGS","0208675010",2.85,"A"
"USGS","02086849",2015-07-05,15.8,"A","USGS","0208675010",3.34,"A"
"USGS","02086849",2015-07-06,52.2,"A","USGS","0208675010",8.5,"A"
"USGS","02086849",2015-07-07,16.7,"A","USGS","0208675010",1.45,"A"
"USGS","02086849",2015-07-08,14.4,"A","USGS","0208675010",0.61,"A"
"USGS","02086849",2015-07-09,14.3,"A","USGS","0208675010",0.49,"A"
"USGS","02086849",2015-07-10,13.8,"A","USGS","0208675010",0.38,"A"
"USGS","02086849",2015-07-11,14.1,"A","USGS","0208675010",0.29,"A"
"USGS","02086849",2015-07-12,13.9,"A","USGS","0208675010",0.25,"A"
"USGS","02086849",2015-07-13,18.5,"A","USGS","0208675010",2.9,"A"
"USGS","02086849",2015-07-14,21.3,"A","USGS","0208675010",2.82,"A"
"USGS","02086849",2015-07-15,15,"A","USGS","0208675010",0.56,"A"
"USGS","02086849",2015-07-16,14.2,"A","USGS","0208675010",0.32,"A"
"USGS","02086849",2015-07-17,13.5,"A","USGS","0208675010",0.25,"A"
"USGS","02086849",2015-07-18,14.2,"A","USGS","0208675010",0.4,"A"
"USGS","02086849",2015-07-19,30.6,"A","USGS","0208675010",1.08,"A"
"USGS","02086849",2015-07-20,19.1,"A","USGS","0208675010",0.47,"A"
"USGS","02086849",2015-07-21,27.6,"A","USGS","0208675010",6.2,"A"
"USGS","02086849",2015-07-22,30.8,"A","USGS","0208675010",3.19,"A"
"USGS","02086849",2015-07-23,127,"A","USGS","0208675010",48.8,"A"
"USGS","02086849",2015-07-24,25.8,"A","USGS","0208675010",3.17,"A"
"USGS","02086849",2015-07-25,17.2,"A","USGS","0208675010",1.01,"A"
"USGS","02086849",2015-07-26,15.2,"A","USGS","0208675010",0.59,"A"
"USGS","02086849",2015-07-27,14.4,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2015-07-28,14.3,"A","USGS","0208675010",0.42,"A"
"USGS","02086849",2015-07-29,14.7,"A","USGS","0208675010",0.72,"A"
"USGS","02086849",2015-07-30,13.8,"A","USGS","0208675010",0.48,"A"
"USGS","02086849",2015-07-31,19.5,"A","USGS","0208675010",3.29,"A"
"USGS","02086849",2015-08-01,13.8,"A","USGS","0208675010",0.55,"A"
"USGS","02086849",2015-08-02,12.5,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2015-08-03,12.7,"A","USGS","0208675010",0.25,"A"
"USGS","02086849",2015-08-04,12.6,"A","USGS","0208675010",0.25,"A"
"USGS","02086849",2015-08-05,12.8,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2015-08-06,167,"A","USGS","0208675010",43.6,"A"
"USGS","02086849",2015-08-07,37.8,"A","USGS","0208675010",3.82,"A"
"USGS","02086849",2015-08-08,18.5,"A","USGS","0208675010",1.08,"A"
"USGS","02086849",2015-08-09,15.3,"A","USGS","0208675010",0.55,"A"
"USGS","02086849",2015-08-10,14.3,"A","USGS","0208675010",0.37,"A"
"USGS","02086849",2015-08-11,15.2,"A","USGS","0208675010",1.55,"A"
"USGS","02086849",2015-08-12,24.2,"A","USGS","0208675010",2.72,"A"
"USGS","02086849",2015-08-13,14.7,"A","USGS","0208675010",0.71,"A"
"USGS","02086849",2015-08-14,13.7,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2015-08-15,13.6,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2015-08-16,13.4,"A","USGS","0208675010",0.28,"A"
"USGS","02086849",2015-08-17,13.6,"A","USGS","0208675010",0.24,"A"
"USGS","02086849",2015-08-18,13.5,"A","USGS","0208675010",0.23,"A"
"USGS","02086849",2015-08-19,14.4,"A","USGS","0208675010",1.56,"A"
"USGS","02086849",2015-08-20,23.1,"A","USGS","0208675010",1.89,"A"
"USGS","02086849",2015-08-21,14.5,"A","USGS","0208675010",0.39,"A"
"USGS","02086849",2015-08-22,14.5,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2015-08-23,14.1,"A","USGS","0208675010",0.21,"A"
"USGS","02086849",2015-08-24,17.4,"A","USGS","0208675010",0.17,"A"
"USGS","02086849",2015-08-25,15.1,"A","USGS","0208675010",0.21,"A"
"USGS","02086849",2015-08-26,13.8,"A","USGS","0208675010",0.24,"A"
"USGS","02086849",2015-08-27,13.5,"A","USGS","0208675010",0.19,"A"
"USGS","02086849",2015-08-28,13.5,"A","USGS","0208675010",0.44,"A"
"USGS","02086849",2015-08-29,15.2,"A","USGS","0208675010",0.17,"A"
"USGS","02086849",2015-08-30,13.6,"A","USGS","0208675010",0.16,"A"
"USGS","02086849",2015-08-31,85.6,"A","USGS","0208675010",28.4,"A"
"USGS","02086849",2015-09-01,19.6,"A","USGS","0208675010",1.82,"A"
"USGS","02086849",2015-09-02,15.4,"A","USGS","0208675010",0.7,"A"
"USGS","02086849",2015-09-03,15.1,"A","USGS","0208675010",0.49,"A"
"USGS","02086849",2015-09-04,14.5,"A","USGS","0208675010",0.46,"A"
"USGS","02086849",2015-09-05,14.2,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2015-09-06,13.8,"A","USGS","0208675010",0.31,"A"
"USGS","02086849",2015-09-07,14.4,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2015-09-08,13.9,"A","USGS","0208675010",0.25,"A"
"USGS","02086849",2015-09-09,14.4,"A","USGS","0208675010",0.28,"A"
"USGS","02086849",2015-09-10,30.3,"A","USGS","0208675010",6.96,"A"
"USGS","02086849",2015-09-11,22.4,"A","USGS","0208675010",1.59,"A"
"USGS","02086849",2015-09-12,15.2,"A","USGS","0208675010",0.54,"A"
"USGS","02086849",2015-09-13,13.9,"A","USGS","0208675010",0.58,"A"
"USGS","02086849",2015-09-14,13.6,"A","USGS","0208675010",0.31,"A"
"USGS","02086849",2015-09-15,13.1,"A","USGS","0208675010",0.24,"A"
"USGS","02086849",2015-09-16,13.1,"A","USGS","0208675010",0.21,"A"
"USGS","02086849",2015-09-17,13.1,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2015-09-18,13.5,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2015-09-19,14.4,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2015-09-20,13.3,"A","USGS","0208675010",0.18,"A"
"USGS","02086849",2015-09-21,14.3,"A","USGS","0208675010",1.44,"A"
"USGS","02086849",2015-09-22,15,"A","USGS","0208675010",0.51,"A"
"USGS","02086849",2015-09-23,13.9,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2015-09-24,13.8,"A","USGS","0208675010",0.15,"A"
"USGS","02086849",2015-09-25,116,"A","USGS","0208675010",57.4,"A"
"USGS","02086849",2015-09-26,90.4,"A","USGS","0208675010",18,"A"
"USGS","02086849",2015-09-27,60.4,"A","USGS","0208675010",10.7,"A"
"USGS","02086849",2015-09-28,22.7,"A","USGS","0208675010",3.04,"A"
"USGS","02086849",2015-09-29,115,"A","USGS","0208675010",45.1,"A"
"USGS","02086849",2015-09-30,31.8,"A","USGS","0208675010",3.59,"A"
"USGS","02086849",2015-10-01,24.3,"A","USGS","0208675010",2.03,"A"
"USGS","02086849",2015-10-02,201,"A","USGS","0208675010",78.5,"A"
"USGS","02086849",2015-10-03,575,"A","USGS","0208675010",146,"A"
"USGS","02086849",2015-10-04,134,"A","USGS","0208675010",21.3,"A"
"USGS","02086849",2015-10-05,41.7,"A","USGS","0208675010",4.13,"A"
"USGS","02086849",2015-10-06,23.9,"A","USGS","0208675010",1.71,"A"
"USGS","02086849",2015-10-07,18.9,"A","USGS","0208675010",0.87,"A"
"USGS","02086849",2015-10-08,16.9,"A","USGS","0208675010",0.6,"A"
"USGS","02086849",2015-10-09,16,"A","USGS","0208675010",0.49,"A"
"USGS","02086849",2015-10-10,15.9,"A","USGS","0208675010",0.76,"A"
"USGS","02086849",2015-10-11,18.7,"A","USGS","0208675010",0.94,"A"
"USGS","02086849",2015-10-12,14.8,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2015-10-13,13.9,"A","USGS","0208675010",0.34,"A"
"USGS","02086849",2015-10-14,14.2,"A","USGS","0208675010",0.31,"A"
"USGS","02086849",2015-10-15,13.6,"A","USGS","0208675010",0.29,"A"
"USGS","02086849",2015-10-16,14,"A","USGS","0208675010",0.28,"A"
"USGS","02086849",2015-10-17,13.6,"A","USGS","0208675010",0.32,"A"
"USGS","02086849",2015-10-18,13.6,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2015-10-19,13,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2015-10-20,13.5,"A","USGS","0208675010",0.34,"A"
"USGS","02086849",2015-10-21,14.3,"A","USGS","0208675010",0.28,"A"
"USGS","02086849",2015-10-22,13.1,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2015-10-23,13.6,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2015-10-24,14.6,"A","USGS","0208675010",0.34,"A"
"USGS","02086849",2015-10-25,13.9,"A","USGS","0208675010",0.28,"A"
"USGS","02086849",2015-10-26,13.1,"A","USGS","0208675010",0.29,"A"
"USGS","02086849",2015-10-27,18,"A","USGS","0208675010",2.15,"A"
"USGS","02086849",2015-10-28,88.1,"A","USGS","0208675010",21.7,"A"
"USGS","02086849",2015-10-29,45,"A","USGS","0208675010",4.08,"A"
"USGS","02086849",2015-10-30,19.6,"A","USGS","0208675010",0.98,"A"
"USGS","02086849",2015-10-31,18.2,"A","USGS","0208675010",0.47,"A"
"USGS","02086849",2015-11-01,15.7,"A","USGS","0208675010",0.44,"A"
"USGS","02086849",2015-11-02,268,"A","USGS","0208675010",73.1,"A"
"USGS","02086849",2015-11-03,96.3,"A","USGS","0208675010",8.58,"A"
"USGS","02086849",2015-11-04,36.6,"A","USGS","0208675010",3.35,"A"
"USGS","02086849",2015-11-05,26.4,"A","USGS","0208675010",1.57,"A"
"USGS","02086849",2015-11-06,23.7,"A","USGS","0208675010",0.93,"A"
"USGS","02086849",2015-11-07,119,"A","USGS","0208675010",15.2,"A"
"USGS","02086849",2015-11-08,44,"A","USGS","0208675010",2.78,"A"
"USGS","02086849",2015-11-09,230,"A","USGS","0208675010",66.5,"A"
"USGS","02086849",2015-11-10,218,"A","USGS","0208675010",25,"A"
"USGS","02086849",2015-11-11,56.7,"A","USGS","0208675010",4.85,"A"
"USGS","02086849",2015-11-12,33.3,"A","USGS","0208675010",2.21,"A"
"USGS","02086849",2015-11-13,26.4,"A","USGS","0208675010",1.48,"A"
"USGS","02086849",2015-11-14,22.6,"A","USGS","0208675010",1,"A"
"USGS","02086849",2015-11-15,17.4,"A","USGS","0208675010",0.79,"A"
"USGS","02086849",2015-11-16,16.5,"A","USGS","0208675010",0.7,"A"
"USGS","02086849",2015-11-17,18.6,"A","USGS","0208675010",0.65,"A"
"USGS","02086849",2015-11-18,17.6,"A","USGS","0208675010",0.62,"A"
"USGS","02086849",2015-11-19,335,"A","USGS","0208675010",88.3,"A"
"USGS","02086849",2015-11-20,69.5,"A","USGS","0208675010",7.07,"A"
"USGS","02086849",2015-11-21,33.3,"A","USGS","0208675010",2.75,"A"
"USGS","02086849",2015-11-22,27.4,"A","USGS","0208675010",1.73,"A"
"USGS","02086849",2015-11-23,23.1,"A","USGS","0208675010",1.19,"A"
"USGS","02086849",2015-11-24,19.7,"A","USGS","0208675010",0.95,"A"
"USGS","02086849",2015-11-25,18.7,"A","USGS","0208675010",0.8,"A"
"USGS","02086849",2015-11-26,18,"A","USGS","0208675010",0.69,"A"
"USGS","02086849",2015-11-27,15.7,"A","USGS","0208675010",0.78,"A"
"USGS","02086849",2015-11-28,16.8,"A","USGS","0208675010",0.66,"A"
"USGS","02086849",2015-11-29,16.9,"A","USGS","0208675010",0.7,"A"
"USGS","02086849",2015-11-30,98.2,"A","USGS","0208675010",19.2,"A"
"USGS","02086849",2015-12-01,78.7,"A","USGS","0208675010",12.2,"A"
"USGS","02086849",2015-12-02,42.6,"A","USGS","0208675010",5.28,"A"
"USGS","02086849",2015-12-03,31,"A","USGS","0208675010",3.15,"A"
"USGS","02086849",2015-12-04,22.3,"A","USGS","0208675010",1.72,"A"
"USGS","02086849",2015-12-05,20.1,"A","USGS","0208675010",1.25,"A"
"USGS","02086849",2015-12-06,20.1,"A","USGS","0208675010",1.04,"A"
"USGS","02086849",2015-12-07,20.3,"A","USGS","0208675010",0.97,"A"
"USGS","02086849",2015-12-08,20.9,"A","USGS","0208675010",0.92,"A"
"USGS","02086849",2015-12-09,18.4,"A","USGS","0208675010",0.8,"A"
"USGS","02086849",2015-12-10,18.9,"A","USGS","0208675010",0.75,"A"
"USGS","02086849",2015-12-11,17.7,"A","USGS","0208675010",0.71,"A"
"USGS","02086849",2015-12-12,17.1,"A","USGS","0208675010",0.71,"A"
"USGS","02086849",2015-12-13,17.5,"A","USGS","0208675010",0.69,"A"
"USGS","02086849",2015-12-14,17.9,"A","USGS","0208675010",1.46,"A"
"USGS","02086849",2015-12-15,22.5,"A","USGS","0208675010",1.37,"A"
"USGS","02086849",2015-12-16,20.9,"A","USGS","0208675010",0.77,"A"
"USGS","02086849",2015-12-17,229,"A","USGS","0208675010",73.4,"A"
"USGS","02086849",2015-12-18,99.3,"A","USGS","0208675010",12.8,"A"
"USGS","02086849",2015-12-19,42,"A","USGS","0208675010",4.24,"A"
"USGS","02086849",2015-12-20,27.2,"A","USGS","0208675010",2.27,"A"
"USGS","02086849",2015-12-21,23.8,"A","USGS","0208675010",1.96,"A"
"USGS","02086849",2015-12-22,315,"A","USGS","0208675010",94.1,"A"
"USGS","02086849",2015-12-23,1400,"A","USGS","0208675010",269,"A"
"USGS","02086849",2015-12-24,239,"A e","USGS","0208675010",33.6,"A"
"USGS","02086849",2015-12-25,90,"A e","USGS","0208675010",8.34,"A"
"USGS","02086849",2015-12-26,65.7,"A e","USGS","0208675010",4.96,"A"
"USGS","02086849",2015-12-27,53.1,"A e","USGS","0208675010",3.54,"A"
"USGS","02086849",2015-12-28,76.9,"A e","USGS","0208675010",6.05,"A"
"USGS","02086849",2015-12-29,186,"A e","USGS","0208675010",21.4,"A"
"USGS","02086849",2015-12-30,310,"A e","USGS","0208675010",257,"A"
"USGS","02086849",2015-12-31,490,"A e","USGS","0208675010",34.4,"A"
"USGS","02086849",2016-01-01,224,"A e","USGS","0208675010",8.12,"A"
"USGS","02086849",2016-01-02,115,"A e","USGS","0208675010",4.28,"A"
"USGS","02086849",2016-01-03,53.1,"A e","USGS","0208675010",3.31,"A"
"USGS","02086849",2016-01-04,43.4,"A e","USGS","0208675010",2.72,"A"
"USGS","02086849",2016-01-05,41.4,"A e","USGS","0208675010",2.47,"A"
"USGS","02086849",2016-01-06,39.4,"A e","USGS","0208675010",1.91,"A"
"USGS","02086849",2016-01-07,34.1,"A e","USGS","0208675010",1.86,"A"
"USGS","02086849",2016-01-08,34.1,"A e","USGS","0208675010",1.87,"A"
"USGS","02086849",2016-01-09,38.9,"A e","USGS","0208675010",2.57,"A"
"USGS","02086849",2016-01-10,95.9,"A e","USGS","0208675010",5.84,"A"
"USGS","02086849",2016-01-11,43.6,"A e","USGS","0208675010",2.38,"A"
"USGS","02086849",2016-01-12,24.6,"A e","USGS","0208675010",1.83,"A"
"USGS","02086849",2016-01-13,25,"A e","USGS","0208675010",1.52,"A"
"USGS","02086849",2016-01-14,24,"A","USGS","0208675010",1.38,"A"
"USGS","02086849",2016-01-15,31.1,"A","USGS","0208675010",3.12,"A"
"USGS","02086849",2016-01-16,52.9,"A","USGS","0208675010",4.77,"A"
"USGS","02086849",2016-01-17,31.8,"A","USGS","0208675010",3.18,"A"
"USGS","02086849",2016-01-18,27.7,"A","USGS","0208675010",2.2,"A"
"USGS","02086849",2016-01-19,22,"A","USGS","0208675010",1.5,"A"
"USGS","02086849",2016-01-20,23.9,"A","USGS","0208675010",1.26,"A"
"USGS","02086849",2016-01-21,18,"A","USGS","0208675010",1.34,"A"
"USGS","02086849",2016-01-22,21.5,"A","USGS","0208675010",1.64,"A"
"USGS","02086849",2016-01-23,27.2,"A","USGS","0208675010",2.63,"A"
"USGS","02086849",2016-01-24,35.2,"A","USGS","0208675010",3.54,"A"
"USGS","02086849",2016-01-25,57.2,"A","USGS","0208675010",5.72,"A"
"USGS","02086849",2016-01-26,132,"A","USGS","0208675010",17.2,"A"
"USGS","02086849",2016-01-27,159,"A","USGS","0208675010",14.7,"A"
"USGS","02086849",2016-01-28,80.2,"A","USGS","0208675010",6.84,"A"
"USGS","02086849",2016-01-29,52.3,"A","USGS","0208675010",4.72,"A"
"USGS","02086849",2016-01-30,39.5,"A","USGS","0208675010",3.22,"A"
"USGS","02086849",2016-01-31,31.6,"A","USGS","0208675010",2.57,"A"
"USGS","02086849",2016-02-01,28.4,"A","USGS","0208675010",2.57,"A"
"USGS","02086849",2016-02-02,35.9,"A","USGS","0208675010",3.47,"A"
"USGS","02086849",2016-02-03,228,"A","USGS","0208675010",72.6,"A"
"USGS","02086849",2016-02-04,182,"A","USGS","0208675010",20.6,"A"
"USGS","02086849",2016-02-05,60.8,"A","USGS","0208675010",5.77,"A"
"USGS","02086849",2016-02-06,39.3,"A","USGS","0208675010",3.53,"A"
"USGS","02086849",2016-02-07,35.5,"A","USGS","0208675010",3,"A"
"USGS","02086849",2016-02-08,29.6,"A","USGS","0208675010",2.8,"A"
"USGS","02086849",2016-02-09,28.3,"A","USGS","0208675010",2.27,"A"
"USGS","02086849",2016-02-10,25.4,"A","USGS","0208675010",1.86,"A"
"USGS","02086849",2016-02-11,23.2,"A","USGS","0208675010",1.61,"A"
"USGS","02086849",2016-02-12,23,"A","USGS","0208675010",1.46,"A"
"USGS","02086849",2016-02-13,24.1,"A","USGS","0208675010",1.53,"A"
"USGS","02086849",2016-02-14,20.7,"A","USGS","0208675010",1.25,"A"
"USGS","02086849",2016-02-15,38.9,"A","USGS","0208675010",4.76,"A"
"USGS","02086849",2016-02-16,502,"A","USGS","0208675010",120,"A"
"USGS","02086849",2016-02-17,79.9,"A","USGS","0208675010",9.65,"A"
"USGS","02086849",2016-02-18,43.6,"A","USGS","0208675010",4.68,"A"
"USGS","02086849",2016-02-19,35.1,"A","USGS","0208675010",3.28,"A"
"USGS","02086849",2016-02-20,33.2,"A","USGS","0208675010",2.78,"A"
"USGS","02086849",2016-02-21,29.5,"A","USGS","0208675010",2.49,"A"
"USGS","02086849",2016-02-22,78.9,"A","USGS","0208675010",17.8,"A"
"USGS","02086849",2016-02-23,161,"A","USGS","0208675010",25.5,"A"
"USGS","02086849",2016-02-24,243,"A","USGS","0208675010",60.2,"A"
"USGS","02086849",2016-02-25,122,"A","USGS","0208675010",16.1,"A"
"USGS","02086849",2016-02-26,49.4,"A","USGS","0208675010",5.62,"A"
"USGS","02086849",2016-02-27,39.1,"A","USGS","0208675010",3.84,"A"
"USGS","02086849",2016-02-28,35.4,"A","USGS","0208675010",2.96,"A"
"USGS","02086849",2016-02-29,30.4,"A","USGS","0208675010",2.52,"A"
"USGS","02086849",2016-03-01,27.8,"A","USGS","0208675010",2.16,"A"
"USGS","02086849",2016-03-02,32.8,"A","USGS","0208675010",3.49,"A"
"USGS","02086849",2016-03-03,24.2,"A","USGS","0208675010",1.81,"A"
"USGS","02086849",2016-03-04,33,"A","USGS","0208675010",3.83,"A"
"USGS","02086849",2016-03-05,27.3,"A","USGS","0208675010",1.86,"A"
"USGS","02086849",2016-03-06,25.3,"A","USGS","0208675010",1.71,"A"
"USGS","02086849",2016-03-07,22.7,"A","USGS","0208675010",1.53,"A"
"USGS","02086849",2016-03-08,21.8,"A","USGS","0208675010",1.46,"A"
"USGS","02086849",2016-03-09,23.8,"A","USGS","0208675010",1.57,"A"
