"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","0208675010",2019-04-19,24.1,"A"
"USGS","0208675010",2019-04-20,6.09,"A"
"USGS","0208675010",2019-04-21,2.31,"A"
"USGS","0208675010",2019-04-22,1.42,"A"
"USGS","0208675010",2019-04-23,0.99,"A"
"USGS","0208675010",2019-04-24,0.83,"A"
"USGS","0208675010",2019-04-25,0.65,"A"
"USGS","0208675010",2019-04-26,1.52,"A"
"USGS","0208675010",2019-04-27,1.02,"A"
"USGS","0208675010",2019-04-28,0.48,"A"
"USGS","0208675010",2019-04-29,0.39,"A"
"USGS","0208675010",2019-04-30,0.33,"A"
"USGS","0208675010",2019-05-01,0.26,"A"
"USGS","0208675010",2019-05-02,0.26,"A"
"USGS","0208675010",2019-05-03,0.24,"A"
"USGS","0208675010",2019-05-04,0.34,"A"
"USGS","0208675010",2019-05-05,3.63,"A"
"USGS","0208675010",2019-05-06,1.24,"A"
"USGS","0208675010",2019-05-07,0.33,"A"
"USGS","0208675010",2019-05-08,0.32,"A"
"USGS","0208675010",2019-05-09,0.25,"A"
"USGS","0208675010",2019-05-10,0.19,"A"
"USGS","0208675010",2019-05-11,0.39,"A"
"USGS","0208675010",2019-05-12,0.43,"A"
"USGS","0208675010",2019-05-13,4.83,"A"
"USGS","0208675010",2019-05-14,1.23,"A"
"USGS","0208675010",2019-05-15,0.8,"A"
"USGS","0208675010",2019-05-16,1.07,"A"
"USGS","0208675010",2019-05-17,1.31,"A"
"USGS","0208675010",2019-05-18,0.53,"A"
"USGS","0208675010",2019-05-19,0.44,"A"
"USGS","0208675010",2019-05-20,0.82,"A"
"USGS","0208675010",2019-05-21,0.93,"A"
"USGS","0208675010",2019-05-22,0.42,"A"
"USGS","0208675010",2019-05-23,0.35,"A"
"USGS","0208675010",2019-05-24,0.37,"A"
"USGS","0208675010",2019-05-25,0.36,"A"
"USGS","0208675010",2019-05-26,1.53,"A"
"USGS","0208675010",2019-05-27,0.42,"A"
"USGS","0208675010",2019-05-28,0.35,"A"
"USGS","0208675010",2019-05-29,0.64,"A"
"USGS","0208675010",2019-05-30,0.3,"A"
"USGS","0208675010",2019-05-31,2.52,"A"
"USGS","0208675010",2019-06-01,1.71,"A"
"USGS","0208675010",2019-06-02,0.44,"A"
"USGS","0208675010",2019-06-03,0.36,"A"
"USGS","0208675010",2019-06-04,0.32,"A"
"USGS","0208675010",2019-06-05,0.41,"A"
"USGS","0208675010",2019-06-06,6.34,"A"
"USGS","0208675010",2019-06-07,30.3,"A"
"USGS","0208675010",2019-06-08,167,"A"
"USGS","0208675010",2019-06-09,8.36,"A"
"USGS","0208675010",2019-06-10,7.43,"A"
"USGS","0208675010",2019-06-11,3.45,"A"
"USGS","0208675010",2019-06-12,2.94,"A"
"USGS","0208675010",2019-06-13,22.4,"A"
"USGS","0208675010",2019-06-14,2.7,"A"
"USGS","0208675010",2019-06-15,1.62,"A"
"USGS","0208675010",2019-06-16,1.33,"A"
"USGS","0208675010",2019-06-17,1.16,"A"
"USGS","0208675010",2019-06-18,16.6,"A"
"USGS","0208675010",2019-06-19,42.3,"A"
"USGS","0208675010",2019-06-20,10.3,"A"
"USGS","0208675010",2019-06-21,3.42,"A"
"USGS","0208675010",2019-06-22,1.43,"A"
"USGS","0208675010",2019-06-23,1.17,"A"
"USGS","0208675010",2019-06-24,1.27,"A"
"USGS","0208675010",2019-06-25,2.84,"A"
"USGS","0208675010",2019-06-26,1.05,"A"
"USGS","0208675010",2019-06-27,0.95,"A"
"USGS","0208675010",2019-06-28,0.85,"A"
"USGS","0208675010",2019-06-29,0.84,"A"
"USGS","0208675010",2019-06-30,0.75,"A"
"USGS","0208675010",2019-07-01,0.71,"A"
"USGS","0208675010",2019-07-02,0.65,"A"
"USGS","0208675010",2019-07-03,0.68,"A"
"USGS","0208675010",2019-07-04,10.5,"A"
"USGS","0208675010",2019-07-05,22.3,"A"
"USGS","0208675010",2019-07-06,3.93,"A"
"USGS","0208675010",2019-07-07,35.3,"A"
"USGS","0208675010",2019-07-08,4.42,"A"
"USGS","0208675010",2019-07-09,1.67,"A"
"USGS","0208675010",2019-07-10,1.28,"A"
"USGS","0208675010",2019-07-11,1.32,"A"
"USGS","0208675010",2019-07-12,2.82,"A"
"USGS","0208675010",2019-07-13,1.05,"A"
"USGS","0208675010",2019-07-14,0.84,"A"
"USGS","0208675010",2019-07-15,0.74,"A"
"USGS","0208675010",2019-07-16,2.11,"A"
"USGS","0208675010",2019-07-17,4.88,"A"
"USGS","0208675010",2019-07-18,4.2,"A"
"USGS","0208675010",2019-07-19,1.1,"A"
"USGS","0208675010",2019-07-20,0.94,"A"
"USGS","0208675010",2019-07-21,0.9,"A"
"USGS","0208675010",2019-07-22,1.29,"A"
"USGS","0208675010",2019-07-23,120,"A"
"USGS","0208675010",2019-07-24,6.98,"A"
"USGS","0208675010",2019-07-25,1.72,"A"
"USGS","0208675010",2019-07-26,1.11,"A"
"USGS","0208675010",2019-07-27,0.88,"A"
"USGS","0208675010",2019-07-28,0.8,"A"
"USGS","0208675010",2019-07-29,0.86,"A"
"USGS","0208675010",2019-07-30,0.75,"A"
"USGS","0208675010",2019-07-31,0.68,"A"
"USGS","0208675010",2019-08-01,6.28,"A"
"USGS","0208675010",2019-08-02,2.59,"A"
"USGS","0208675010",2019-08-03,0.85,"A"
"USGS","0208675010",2019-08-04,0.82,"A"
"USGS","0208675010",2019-08-05,12.3,"A"
"USGS","0208675010",2019-08-06,11.8,"A"
"USGS","0208675010",2019-08-07,3.58,"A"
"USGS","0208675010",2019-08-08,1.28,"A"
"USGS","0208675010",2019-08-09,0.82,"A"
"USGS","0208675010",2019-08-10,0.64,"A"
"USGS","0208675010",2019-08-11,0.56,"A"
"USGS","0208675010",2019-08-12,0.5,"A"
"USGS","0208675010",2019-08-13,1.17,"A"
"USGS","0208675010",2019-08-14,10.9,"A"
"USGS","0208675010",2019-08-15,1.89,"A"
"USGS","0208675010",2019-08-16,1.73,"A"
"USGS","0208675010",2019-08-17,2.07,"A"
"USGS","0208675010",2019-08-18,2.24,"A"
"USGS","0208675010",2019-08-19,0.55,"A"
"USGS","0208675010",2019-08-20,0.43,"A"
"USGS","0208675010",2019-08-21,0.39,"A"
"USGS","0208675010",2019-08-22,0.52,"A"
"USGS","0208675010",2019-08-23,54.5,"A"
"USGS","0208675010",2019-08-24,23,"A"
"USGS","0208675010",2019-08-25,2.43,"A"
"USGS","0208675010",2019-08-26,0.72,"A"
"USGS","0208675010",2019-08-27,0.44,"A"
"USGS","0208675010",2019-08-28,0.33,"A"
"USGS","0208675010",2019-08-29,0.27,"A"
"USGS","0208675010",2019-08-30,0.22,"A"
"USGS","0208675010",2019-08-31,0.2,"A"
"USGS","0208675010",2019-09-01,0.19,"A"
"USGS","0208675010",2019-09-02,0.16,"A"
"USGS","0208675010",2019-09-03,0.16,"A"
"USGS","0208675010",2019-09-04,0.15,"A"
"USGS","0208675010",2019-09-05,1.28,"A"
"USGS","0208675010",2019-09-06,1.58,"A"
"USGS","0208675010",2019-09-07,0.24,"A"
"USGS","0208675010",2019-09-08,0.15,"A"
"USGS","0208675010",2019-09-09,0.12,"A"
"USGS","0208675010",2019-09-10,0.12,"A"
"USGS","0208675010",2019-09-11,0.11,"A"
"USGS","0208675010",2019-09-12,0.11,"A"
"USGS","0208675010",2019-09-13,0.12,"A"
"USGS","0208675010",2019-09-14,0.11,"A"
"USGS","0208675010",2019-09-15,0.11,"A"
"USGS","0208675010",2019-09-16,0.12,"A"
"USGS","0208675010",2019-09-17,0.13,"A"
"USGS","0208675010",2019-09-18,0.11,"A"
"USGS","0208675010",2019-09-19,0.1,"A"
"USGS","0208675010",2019-09-20,0.12,"A"
"USGS","0208675010",2019-09-21,1.14,"A"
"USGS","0208675010",2019-09-22,0.62,"A"
"USGS","0208675010",2019-09-23,0.08,"A"
"USGS","0208675010",2019-09-24,0.08,"A"
"USGS","0208675010",2019-09-25,0.07,"A"
"USGS","0208675010",2019-09-26,0.13,"A"
"USGS","0208675010",2019-09-27,0.12,"A"
"USGS","0208675010",2019-09-28,0.13,"A"
"USGS","0208675010",2019-09-29,0.14,"A"
"USGS","0208675010",2019-09-30,0.12,"A"
"USGS","0208675010",2019-10-01,0.08,"A"
"USGS","0208675010",2019-10-02,0.07,"A"
"USGS","0208675010",2019-10-03,0.09,"A"
"USGS","0208675010",2019-10-04,0.11,"A"
"USGS","0208675010",2019-10-05,0.09,"A"
"USGS","0208675010",2019-10-07,0.08,"A"
"USGS","0208675010",2019-10-08,0.22,"A"
"USGS","0208675010",2019-10-09,0.2,"A"
"USGS","0208675010",2019-10-10,0.13,"A"
"USGS","0208675010",2019-10-11,0.18,"A"
"USGS","0208675010",2019-10-12,0.16,"A"
"USGS","0208675010",2019-10-13,1.43,"A"
"USGS","0208675010",2019-10-14,1.05,"A"
"USGS","0208675010",2019-10-15,0.2,"A"
"USGS","0208675010",2019-10-16,4.56,"A"
"USGS","0208675010",2019-10-17,0.64,"A"
"USGS","0208675010",2019-10-18,0.23,"A"
"USGS","0208675010",2019-10-19,0.15,"A"
"USGS","0208675010",2019-10-20,60.8,"A"
"USGS","0208675010",2019-10-21,1.7,"A"
"USGS","0208675010",2019-10-22,2.18,"A"
"USGS","0208675010",2019-10-23,1.25,"A"
"USGS","0208675010",2019-10-24,0.46,"A"
"USGS","0208675010",2019-10-25,0.3,"A"
"USGS","0208675010",2019-10-26,0.31,"A"
"USGS","0208675010",2019-10-27,0.28,"A"
"USGS","0208675010",2019-10-28,0.3,"A"
"USGS","0208675010",2019-10-29,0.27,"A"
"USGS","0208675010",2019-10-30,2.05,"A"
"USGS","0208675010",2019-10-31,8.91,"A"
"USGS","0208675010",2019-11-01,4.19,"A"
"USGS","0208675010",2019-11-02,0.81,"A"
"USGS","0208675010",2019-11-03,0.43,"A"
"USGS","0208675010",2019-11-04,0.3,"A"
"USGS","0208675010",2019-11-05,0.23,"A"
"USGS","0208675010",2019-11-06,0.26,"A e"
"USGS","0208675010",2019-11-07,0.35,"A e"
"USGS","0208675010",2019-11-08,1.25,"A"
"USGS","0208675010",2019-11-09,0.64,"A"
"USGS","0208675010",2019-11-10,0.43,"A"
"USGS","0208675010",2019-11-11,0.4,"A"
"USGS","0208675010",2019-11-12,15.7,"A"
"USGS","0208675010",2019-11-13,2.38,"A"
"USGS","0208675010",2019-11-14,9.11,"A"
"USGS","0208675010",2019-11-15,16.6,"A"
"USGS","0208675010",2019-11-16,1.61,"A"
"USGS","0208675010",2019-11-17,0.79,"A"
"USGS","0208675010",2019-11-18,2.45,"A"
"USGS","0208675010",2019-11-19,2.07,"A"
"USGS","0208675010",2019-11-20,0.91,"A"
"USGS","0208675010",2019-11-21,0.64,"A"
"USGS","0208675010",2019-11-22,0.52,"A"
"USGS","0208675010",2019-11-23,10.9,"A"
"USGS","0208675010",2019-11-24,18.6,"A"
"USGS","0208675010",2019-11-25,1.61,"A"
"USGS","0208675010",2019-11-26,0.97,"A"
"USGS","0208675010",2019-11-27,4.02,"A"
"USGS","0208675010",2019-11-28,1.63,"A"
"USGS","0208675010",2019-11-29,0.86,"A"
"USGS","0208675010",2019-11-30,4.89,"A"
"USGS","0208675010",2019-12-01,26.3,"A"
"USGS","0208675010",2019-12-02,3.43,"A"
"USGS","0208675010",2019-12-03,1.31,"A"
"USGS","0208675010",2019-12-04,0.94,"A"
"USGS","0208675010",2019-12-05,1.01,"A"
"USGS","0208675010",2019-12-06,0.79,"A"
"USGS","0208675010",2019-12-07,0.56,"A"
"USGS","0208675010",2019-12-08,0.48,"A"
"USGS","0208675010",2019-12-09,0.49,"A"
"USGS","0208675010",2019-12-10,0.49,"A"
"USGS","0208675010",2019-12-11,8.23,"A"
"USGS","0208675010",2019-12-12,1.59,"A"
"USGS","0208675010",2019-12-13,48.3,"A"
"USGS","0208675010",2019-12-14,26.5,"A"
"USGS","0208675010",2019-12-15,3.57,"A"
"USGS","0208675010",2019-12-16,1.71,"A"
"USGS","0208675010",2019-12-17,6.81,"A"
"USGS","0208675010",2019-12-18,4.44,"A"
"USGS","0208675010",2019-12-19,1.84,"A"
"USGS","0208675010",2019-12-20,1.31,"A"
"USGS","0208675010",2019-12-21,0.98,"A"
"USGS","0208675010",2019-12-22,0.82,"A"
"USGS","0208675010",2019-12-23,2.07,"A"
"USGS","0208675010",2019-12-24,1.9,"A"
"USGS","0208675010",2019-12-25,1.14,"A"
"USGS","0208675010",2019-12-26,0.84,"A"
"USGS","0208675010",2019-12-27,0.73,"A"
"USGS","0208675010",2019-12-28,0.7,"A"
"USGS","0208675010",2019-12-29,0.79,"A"
"USGS","0208675010",2019-12-30,3.03,"A"
"USGS","0208675010",2019-12-31,1.13,"A"
"USGS","0208675010",2020-01-01,0.82,"A"
"USGS","0208675010",2020-01-02,0.63,"A"
"USGS","0208675010",2020-01-03,57.4,"A"
"USGS","0208675010",2020-01-04,35.4,"A"
"USGS","0208675010",2020-01-05,7.82,"A"
"USGS","0208675010",2020-01-06,3.07,"A"
"USGS","0208675010",2020-01-07,3.24,"A"
"USGS","0208675010",2020-01-08,2.15,"A"
"USGS","0208675010",2020-01-09,1.53,"A"
"USGS","0208675010",2020-01-10,1.25,"A"
"USGS","0208675010",2020-01-11,1.05,"A"
"USGS","0208675010",2020-01-12,11.8,"A"
"USGS","0208675010",2020-01-13,8.01,"A"
"USGS","0208675010",2020-01-14,21.9,"A"
"USGS","0208675010",2020-01-15,5.26,"A"
"USGS","0208675010",2020-01-16,2.47,"A"
"USGS","0208675010",2020-01-17,1.89,"A"
"USGS","0208675010",2020-01-18,1.78,"A"
"USGS","0208675010",2020-01-19,2.33,"A"
"USGS","0208675010",2020-01-20,1.21,"A"
"USGS","0208675010",2020-01-21,1.08,"A"
"USGS","0208675010",2020-01-22,0.92,"A"
"USGS","0208675010",2020-01-23,0.88,"A"
"USGS","0208675010",2020-01-24,2.53,"A"
"USGS","0208675010",2020-01-25,84.6,"A"
"USGS","0208675010",2020-01-26,4.92,"A"
"USGS","0208675010",2020-01-27,2.73,"A"
"USGS","0208675010",2020-01-28,2.57,"A"
"USGS","0208675010",2020-01-29,1.82,"A"
"USGS","0208675010",2020-01-30,1.39,"A"
"USGS","0208675010",2020-01-31,12.2,"A"
"USGS","0208675010",2020-02-01,17.9,"A"
"USGS","0208675010",2020-02-02,4.11,"A"
"USGS","0208675010",2020-02-03,2.2,"A"
"USGS","0208675010",2020-02-04,1.76,"A"
"USGS","0208675010",2020-02-05,1.57,"A"
"USGS","0208675010",2020-02-06,318,"A"
"USGS","0208675010",2020-02-07,118,"A"
"USGS","0208675010",2020-02-08,7.21,"A"
"USGS","0208675010",2020-02-09,3.71,"A"
"USGS","0208675010",2020-02-10,2.5,"A"
"USGS","0208675010",2020-02-11,59.3,"A"
"USGS","0208675010",2020-02-12,8.25,"A"
"USGS","0208675010",2020-02-13,42.4,"A"
"USGS","0208675010",2020-02-14,8.93,"A"
"USGS","0208675010",2020-02-15,3.63,"A"
"USGS","0208675010",2020-02-16,2.91,"A"
"USGS","0208675010",2020-02-17,2.52,"A"
"USGS","0208675010",2020-02-18,2.17,"A"
"USGS","0208675010",2020-02-19,7.19,"A"
"USGS","0208675010",2020-02-20,5.48,"A"
"USGS","0208675010",2020-02-21,11.4,"A"
"USGS","0208675010",2020-02-22,4.34,"A"
"USGS","0208675010",2020-02-23,2.73,"A"
"USGS","0208675010",2020-02-24,2.84,"A"
"USGS","0208675010",2020-02-25,26.7,"A"
"USGS","0208675010",2020-02-26,4.71,"A"
"USGS","0208675010",2020-02-27,2.72,"A"
"USGS","0208675010",2020-02-28,1.83,"A"
"USGS","0208675010",2020-02-29,1.56,"A"
"USGS","0208675010",2020-03-01,1.44,"A"
"USGS","0208675010",2020-03-02,1.27,"A"
"USGS","0208675010",2020-03-03,4.75,"A"
"USGS","0208675010",2020-03-04,2.68,"A"
"USGS","0208675010",2020-03-05,1.44,"P"
"USGS","0208675010",2020-03-06,1.27,"P"
"USGS","0208675010",2020-03-07,1.25,"P"
"USGS","0208675010",2020-03-08,1.06,"P"
"USGS","0208675010",2020-03-09,1.02,"P"
"USGS","0208675010",2020-03-10,1.23,"P"
"USGS","0208675010",2020-03-11,1.48,"P"
"USGS","0208675010",2020-03-12,1.3,"P"
"USGS","0208675010",2020-03-13,1.29,"P"
"USGS","0208675010",2020-03-14,1.36,"P"
"USGS","0208675010",2020-03-15,0.74,"P"
"USGS","0208675010",2020-03-16,0.74,"P"
"USGS","0208675010",2020-03-17,1.11,"P"
"USGS","0208675010",2020-03-18,1.96,"P"
"USGS","0208675010",2020-03-19,2.74,"P"
"USGS","0208675010",2020-03-20,1.72,"P"
"USGS","0208675010",2020-03-21,1.26,"P"
"USGS","0208675010",2020-03-22,2.49,"P"
"USGS","0208675010",2020-03-23,8.14,"P"
"USGS","0208675010",2020-03-24,11.4,"P"
"USGS","0208675010",2020-03-25,130,"P"
"USGS","0208675010",2020-03-26,4.64,"P"
"USGS","0208675010",2020-03-27,2.52,"P"
"USGS","0208675010",2020-03-28,1.86,"P"
"USGS","0208675010",2020-03-29,1.35,"P"
"USGS","0208675010",2020-03-30,0.56,"P"
"USGS","0208675010",2020-03-31,0.5,"P"
"USGS","0208675010",2020-04-01,1.23,"P"
"USGS","0208675010",2020-04-02,1.1,"P"
"USGS","0208675010",2020-04-03,0.95,"P"
"USGS","0208675010",2020-04-04,0.7,"P"
"USGS","0208675010",2020-04-05,0.61,"P"
"USGS","0208675010",2020-04-06,0.62,"P"
"USGS","0208675010",2020-04-07,0.59,"P"
"USGS","0208675010",2020-04-08,0.79,"P"
"USGS","0208675010",2020-04-09,2.71,"P"
"USGS","0208675010",2020-04-10,0.81,"P"
"USGS","0208675010",2020-04-11,0.59,"P"
"USGS","0208675010",2020-04-12,0.52,"P"
"USGS","0208675010",2020-04-13,81.9,"P"
"USGS","0208675010",2020-04-14,2.58,"P"
"USGS","0208675010",2020-04-15,1.19,"P"
"USGS","0208675010",2020-04-16,0.89,"P"
"USGS","0208675010",2020-04-17,0.75,"P"
